1,4.441218271066277E-7,1.9974647069662325E-6,1.9754327696463144E-6,4.655531220114104E-7,3.5137807721803404E-7,0.9999795814585961,3.511950717292655E-7,5.091750166637149E-7,3.0672504109128205E-7,6.117330717702637E-7,9.697918240456223E-7,1.1427107992138262E-6,8.215799847959097E-7,6.245360363118386E-7,1.3030634283817967E-6,6.819862613935261E-7,5.39505037162743E-7,5.214834589024117E-7,6.427500781546438E-7,1.8484611896770935E-7,1.1461806693676161E-6,4.0220630244254775E-7,3.9820831204974464E-7,5.428818683303571E-7,3.737166578774834E-7,4.653826471994877E-7,6.489537175804899E-7,5.802128104460309E-7,4.776288212722512E-7,9.381378656748121E-7
2,7.795994598843774E-7,3.5019775399061622E-6,3.4628414870032983E-6,8.015942962303063E-7,6.168444286187304E-7,0.9999643397935545,6.165232504297248E-7,8.937346612065638E-7,5.384183285009867E-7,1.0736791839618317E-6,1.7016452285292079E-6,2.004784367399492E-6,1.4397672780404658E-6,1.0961398160816137E-6,2.187498901606439E-6,1.168561918077667E-6,9.468897414509422E-7,9.153344484620993E-7,1.1280896654506094E-6,3.2453958809888385E-7,2.010622512526878E-6,7.060018003162594E-7,6.990290327788972E-7,9.330926361219466E-7,6.560483807254456E-7,8.169064853610398E-7,1.138967045727875E-6,1.0182845748148923E-6,8.383950015628694E-7,1.6443953868010792E-6
3,1.0684043512851505E-6,4.798639866372646E-6,4.745022359719513E-6,1.0985460226652322E-6,8.453631721879303E-7,0.9999511316301627,8.449230226626535E-7,1.2248142340570734E-6,7.378859176245433E-7,1.4714049905882014E-6,2.33191654295999E-6,2.747293384649575E-6,1.973067741756442E-6,1.5021840065703437E-6,2.997652152761858E-6,1.6014277432233562E-6,1.2976568789277314E-6,1.2544141917697117E-6,1.545966658819677E-6,4.447764189017843E-7,2.7552929880668E-6,9.67545809323312E-7,9.579902606416573E-7,1.2787496428937168E-6,8.990890077998944E-7,1.1195297705693724E-6,1.5608724809568737E-6,1.3954942994908052E-6,1.148977472130991E-6,2.253468447848063E-6
4,9.927041328518434E-8,4.5719335126465133E-7,4.432426011849959E-7,1.0207373472271165E-7,7.851784959970069E-8,0.9999752369065692,7.847710611060545E-8,1.1388568502561498E-7,8.020132186101074E-6,1.36798224059873E-7,2.1710003281027359E-7,3.020963690960155E-7,1.8358807954042916E-7,1.230010140050965E-5,2.795509837390686E-7,1.4890606366847384E-7,1.206667876883424E-7,1.1662647428924838E-7,1.4382769076384835E-7,4.12943581604787E-8,2.717747878560783E-7,1.1607949293370947E-7,8.899324639323047E-8,1.1884830942770325E-7,8.863789055951886E-8,1.040367691418909E-7,1.451253593307404E-7,1.29732964219577E-7,1.067828559863088E-7,2.097323643312458E-7
6,1.98789640604535E-7,9.039700841125036E-7,8.85365368532358E-7,2.0440090910821676E-7,1.5726001449944632E-7,0.9999715770052294,1.5717826259865587E-7,2.2797336750670004E-7,7.746442077955895E-6,2.7386043400644765E-7,4.3433385179510405E-7,5.562345761285272E-7,3.673875058120355E-7,1.1893891139509384E-5,5.588102570954838E-7,2.9808191824311995E-7,2.4154045583537294E-7,2.3347223600212467E-7,2.8783305119222995E-7,8.272182198260935E-8,5.278696931234578E-7,2.051745475064586E-7,1.7822700518258445E-7,2.379628633018402E-7,1.7218355259713755E-7,2.0831831895913753E-7,2.9052297509899907E-7,2.597229732631102E-7,2.1380745619339506E-7,4.1965841275568293E-7
7,1.413137023313211E-6,7.522151499132252E-4,8.050986127164299E-6,1.6867263038229108E-6,1.0635954824411182E-6,3.324270213017733E-6,1.6928841026437396E-6,1.6754538424427794E-6,7.144156901393426E-5,1.8544444875471415E-6,2.946391223434545E-6,3.5161156896135874E-6,2.9756361694999016E-6,1.8372274837593577E-5,3.314545349632661E-5,2.0887643641754863E-6,4.072394689621743E-5,1.251583274084953E-5,0.9989769826813284,5.366489515126968E-6,3.7936859315892445E-6,1.2059869477373071E-5,1.207702558990214E-6,1.669928102463307E-6,1.1313708614230364E-6,1.4171428435704738E-6,1.9676645504718056E-6,1.7592990887155117E-6,2.903655327250323E-5,2.9049805421185686E-6
8,5.018550338402834E-7,7.507045582501201E-4,2.7848998340111108E-6,6.076986412139685E-7,3.753707868361709E-7,1.18261131775164E-6,6.256651215798755E-7,3.6490955816569045E-5,4.0887079182514715E-5,6.549264948920253E-7,1.0410035933322521E-6,1.2594065776867948E-5,1.0947605443629626E-6,7.364536227520673E-6,1.3277203578391656E-5,7.740377039810977E-7,5.958131009776846E-5,5.246536847268621E-6,0.9989953060048732,4.46469615425248E-5,1.4233136919149173E-6,6.56216004665415E-7,4.263650137204716E-7,6.086259711024796E-7,3.993125348609013E-7,3.1251294933216986E-6,6.949546053486475E-7,6.289441039364951E-7,1.526753343395849E-5,1.0275638829601247E-6
9,5.194992377325531E-7,2.2849042172117377E-4,2.9510711331606243E-6,6.080276111272876E-7,3.942231830810009E-7,1.242253713437971E-6,5.879082409955712E-7,5.7137095496756965E-5,3.718749649512082E-5,6.874237882816682E-7,1.0922031175271366E-6,1.8824638180508166E-5,1.075661747457241E-6,5.857996651227138E-6,1.0411899623304029E-5,7.926169971516627E-7,1.8064272993621132E-5,4.406180035354869E-6,0.9995097665712768,6.859942126343838E-5,1.405811324128028E-6,7.129755797898211E-6,4.475059324525662E-7,6.202016928761424E-7,4.19348664005238E-7,4.554505808770417E-6,7.29489524370586E-7,6.535284011824474E-7,1.4268635227403745E-5,1.074335119282772E-6
10,5.334118291562512E-7,2.4105970578133635E-4,0.23887299830604347,6.246831521251831E-7,4.0435903293298264E-7,1.2752990544975652E-6,6.077999551766578E-7,6.199193918207147E-5,3.963609616514447E-5,7.052687152901995E-7,1.120575344828235E-6,2.0008063690616812E-5,1.1038202598866858E-6,6.138268533884007E-6,1.0918382115540813E-5,8.086697905180789E-7,1.325334317099476E-5,4.617794026737003E-6,0.7605979219321258,7.58671614878521E-5,2.040290995561064E-5,3.7544325891457786E-6,4.590441647480575E-7,6.337334831307033E-7,4.3013827257759663E-7,4.911697112342723E-6,7.484332276705238E-7,6.688354337128025E-7,1.5294315195156626E-5,1.1015811079994514E-6
11,8.08112407073881E-7,3.661564792656283E-4,4.7600526671334305E-6,9.463215219490396E-7,6.126006892176106E-7,1.9267507933616806E-6,9.212587579656336E-7,6.729496804744911E-5,5.3857390492758046E-5,1.0681983385367545E-6,1.6971009449169408E-6,2.2923231100948068E-5,1.6722685694978558E-6,9.277143066376479E-6,1.655813752095807E-5,1.2149347385383017E-6,2.0108894326229376E-5,6.822464921449885E-6,0.9992996334350073,8.108883144775451E-5,2.1651094584044083E-6,5.988248754334975E-6,6.954257003507091E-7,9.595111725114355E-7,6.516433956357469E-7,5.64114590285734E-6,1.133551716678332E-6,1.0133548055596622E-6,2.0735193732626116E-5,1.6682407360839597E-6
