1,3.2014296798513375E-7,5.785994031260564E-7,4.956325019476799E-7,4.672515557528896E-7,3.2549466608336395E-7,0.9999819023640125,9.383664772958755E-7,9.041220688008805E-7,2.8040402236415675E-7,5.628537053694308E-7,1.0313187746984694E-6,4.168103408135928E-7,3.684273969568214E-7,6.352896581764327E-7,9.191357483079848E-7,3.0564291314196517E-7,4.442125486138013E-7,1.49875261052404E-6,5.031036132699384E-7,1.950006121653218E-7,6.192724831838135E-7,4.2626197500665135E-7,4.228878155636721E-7,6.891765071443545E-7,3.4164227712039174E-7,8.688035565601664E-7,3.142292090656201E-7,1.4405447436799235E-6,1.3251096328067578E-6,4.591462015675358E-7
2,5.324990187736323E-7,9.621916123190669E-7,8.241433870947179E-7,7.771131672358443E-7,5.414230761843684E-7,0.9999706261586597,1.5599393890805242E-6,1.503072049399551E-6,4.6641245389657517E-7,9.360281831065326E-7,1.7142959416732612E-6,6.932554840595738E-7,6.12723141185258E-7,1.0124689974258034E-6,1.5272834814713991E-6,5.084111000721755E-7,7.388120243090551E-7,2.4901373565486928E-6,8.367118328211229E-7,3.244019040760673E-7,1.02979665517048E-6,7.088263288221733E-7,7.033585664108254E-7,1.1393295844010286E-6,5.682739357450171E-7,1.4443953228241655E-6,5.226899335089617E-7,1.73020143546333E-6,2.202008215009326E-6,7.636377624004475E-7
3,7.183848433951138E-7,1.2980535413572262E-6,1.1118243094042758E-6,1.0483793420610486E-6,7.304238732136993E-7,0.9999603734595459,2.1044015226940947E-6,2.027690407252521E-6,6.292302777002852E-7,1.262758817389477E-6,2.3126188409677557E-6,9.352526063158893E-7,8.266111647527836E-7,1.365878027020088E-6,2.0603504278941683E-6,6.858889132237468E-7,9.967099498293324E-7,3.3591423485367377E-6,1.1287794240413462E-6,4.3764834064326267E-7,1.3892530762873123E-6,9.562582378418246E-7,9.488820321752503E-7,1.5370125126043196E-6,7.666470653254688E-7,1.948538174824737E-6,7.051518540491839E-7,2.3340742218382787E-6,2.9704956676355333E-6,1.0302006338482378E-6
4,1.5837851741488363E-7,5.337418754532972E-7,2.4664125212377854E-7,2.3185895941754597E-7,1.610092819860764E-7,0.9997916684314926,4.658409563271775E-7,1.399403628985124E-4,3.0593430884340235E-7,2.787797662801632E-7,5.137786931530409E-7,5.933796678656146E-5,1.8231185407728924E-7,3.020627487840383E-7,7.20771638220202E-7,1.5124407137769378E-7,2.203313120782614E-7,7.462040068446121E-7,2.4918934235879005E-7,1.0729901807277338E-7,3.06815323915568E-7,3.946538053705528E-7,2.0929746138646021E-7,3.395932626309654E-7,1.9061064439863196E-7,4.3125567557738847E-7,1.5542729134270747E-7,5.176002901876861E-7,6.728422975161859E-7,2.597651678955827E-7
6,2.1991545074197485E-7,6.351509073134858E-7,3.4182895910952784E-7,3.216414897986731E-7,2.235785818137159E-7,0.9998064035792316,6.460883129348112E-7,1.259701154570692E-4,3.532176602888645E-7,3.8694646281626864E-7,7.117973494041575E-7,5.547006967385294E-5,2.53118378720822E-7,4.190449655222494E-7,8.867744955168555E-7,2.0999577512771523E-7,3.056918356015548E-7,1.0339054438632957E-6,3.458769080242407E-7,1.4435847408744106E-7,4.258166238308324E-7,4.6929943594899053E-7,2.9057917641594874E-7,4.7125025379139835E-7,2.554298261699223E-7,5.981500679636166E-7,2.1583183230876333E-7,7.174943349763349E-7,9.267227229137887E-7,3.4672991218365483E-7
7,2.4990117698242553E-5,3.991224851871389E-6,5.31282819579963E-6,3.8194078533679086E-6,2.130988228150956E-6,8.613237670253021E-6,6.037560367949348E-5,6.61139099211149E-6,4.2393993000358744E-5,3.693955438529873E-6,6.801291788721025E-6,2.9725768774350478E-5,2.416838015949865E-6,4.018898113697298E-6,8.07120434404961E-5,2.025563448829653E-6,4.5424974850988444E-5,1.009915562512752E-5,0.9995426251811919,6.889978188849919E-6,4.148197269027215E-6,2.7101005247774624E-5,2.771380901737777E-6,4.502831084724268E-6,2.237082110823036E-6,5.735283297844453E-6,2.056994149074278E-6,7.018822349967977E-6,8.942535480628966E-6,4.281342706126775E-5
8,9.727098235911127E-6,1.2391601435431894E-6,1.642818912399559E-6,1.0673289075068764E-5,4.6017040568655584E-7,1.8547342403276263E-6,3.4261638541873554E-5,2.54511151680056E-6,1.7194442565535263E-5,7.970489691972978E-7,1.4658864550862063E-6,4.671218540721958E-5,5.216426957504263E-7,8.629855755080168E-7,3.574684233914088E-5,5.614706472441869E-7,1.9185864023036044E-5,2.2018899275516595E-6,0.9997219109708653,4.2638971661506064E-5,9.095967275138227E-7,6.141788823683214E-7,5.982638135151883E-7,9.712299180284574E-7,4.830593159428103E-7,1.243165391312428E-6,4.4420962364080725E-7,1.7295090632523447E-6,1.8957180782147314E-6,3.8906846982432815E-5
9,7.597326250408142E-6,1.2747680196607285E-6,1.6179812301950695E-6,1.6138772780480957E-5,6.291273427424032E-7,2.532744760888271E-6,3.3442617593365455E-5,3.492163083743117E-6,1.306986612090582E-5,1.0894647502843387E-6,2.0019933348477582E-6,6.238048452591793E-5,7.146844755326484E-7,1.1915272230140316E-6,2.4826928720333004E-5,7.886908771721592E-7,1.3953197197710623E-5,2.9678600423497925E-6,0.9996727315694808,6.508449072257896E-5,1.223877625524134E-6,1.5967498648308732E-5,8.178492453999846E-7,1.3274761338851144E-6,6.604082728047569E-7,1.6958176531977842E-6,6.073115417321304E-7,2.096523248903944E-6,2.684293928496373E-6,4.539268516901962E-5
10,7.967430422508618E-6,1.651250144992673E-5,0.23780086356665403,1.739115002644171E-5,6.023423611556869E-6,3.276825657973932E-6,3.5812723672822766E-5,4.107113976531941E-6,1.3577351140092423E-5,1.4014639518576198E-6,2.5832642705270693E-6,6.784020663734997E-5,9.152333945923239E-7,1.5226547835165586E-6,2.602799808567797E-5,9.653488918463622E-7,1.4413618567259316E-5,3.83264041027282E-6,0.7617961741436358,7.10122794191604E-5,1.3645855640915755E-5,1.1663723540482898E-6,1.0500027018494346E-6,1.7181904598440115E-6,8.472338482733135E-7,2.2822116807483627E-5,7.79050100302494E-7,2.658609982621651E-6,3.3345466300924227E-6,5.9757082814594365E-5
11,1.2292034788952923E-5,2.1881617641472104E-6,2.7575934796303905E-6,1.9952797817367504E-5,1.1496714911635845E-6,4.636633895653872E-6,4.843721704742912E-5,5.381654602072042E-6,2.0963138578715793E-5,1.99182645764911E-6,3.663372810696906E-6,7.846780259869687E-5,1.3035460238644031E-6,2.165675152575167E-6,3.9564118558773445E-5,1.317129110004161E-6,2.22797534713954E-5,5.424888099766765E-6,0.9995547909721911,7.744853738691637E-5,2.232196660345147E-6,1.3338631800824738E-5,1.4948320721492459E-6,2.427384228686909E-6,1.2068704665436652E-6,3.0971988082120124E-6,1.1097810466191362E-6,3.772454871103061E-6,4.8039115639674425E-6,6.0340213154818315E-5
12,-1.6386474271223326E-5,-2.900810367100455E-5,-2.5010794997263393E-5,-2.363661023291095E-5,-1.6654022695680594E-5,-6.166560700818593E-5,-4.5710040500078695E-5,-4.416083985972552E-5,-1.4397936532227528E-5,-2.8254661949885223E-5,-4.9870188365086314E-5,-2.1170490471160684E-5,-1.878332446644437E-5,-3.0450566981690406E-5,-4.482215147128338E-5,-1.56631463976014E-5,-2.2512800948031752E-5,-6.993529050224017E-5,-2.5376964939229515E-5,-1.008166984475849E-5,-3.094605830074271E-5,-2.163003607028614E-5,-2.1468789284805176E-5,-3.405886931799699E-5,-1.7457629458108906E-5,-4.255609889560609E-5,1.0009178441730133,-5.0295466702159265E-5,-6.263783607354121E-5,-2.3241702804376697E-5
13,2.7616019329163386E-6,5.006926341821337E-6,4.283897702636709E-6,4.037938920995992E-6,2.808079052280684E-6,1.1371126519326203E-5,8.156236906931899E-6,7.855062329197823E-6,2.4176210202883672E-6,4.869773081999635E-6,8.974487818899305E-6,3.5998120691110666E-6,3.179649185504371E-6,5.270650773439052E-6,7.983392538392544E-6,2.6361828796090816E-6,3.837767002457478E-6,1.3119549331513767E-5,4.3496593121589125E-6,1.6796587333130391E-6,5.361590254790429E-6,3.681138462286156E-6,3.6525860162217304E-6,5.937029236372009E-6,2.9479595425761132E-6,7.545091289649075E-6,0.9998380753393031,9.058920548073538E-6,1.1573772878414652E-5,3.967499015814755E-6
14,-1.6090195989309407E-5,-2.879236934884649E-5,-2.4738674302433815E-5,-2.3351836924486637E-5,-1.6356551957673622E-5,-6.312508455239143E-5,-4.606433745467793E-5,-4.443832952199869E-5,-1.4114317666268028E-5,-2.8026044179855858E-5,-5.045646039993449E-5,-2.0871478253434184E-5,-1.8480728509730554E-5,-3.0262462581982816E-5,-4.513180163357464E-5,-1.5370700357761884E-5,-2.222019868199055E-5,-7.221319629575684E-5,-2.510879151252464E-5,-9.84819888858459E-6,-3.076834983898277E-5,-2.1332859769122296E-5,-2.1170926341168075E-5,-3.39571990838752E-5,-1.715731090759985E-5,-4.275938913386704E-5,1.000920253636076,-5.090760459602413E-5,-6.418431607207545E-5,-2.295392132004019E-5
15,2.5679121205703415E-5,4.967665657824568E-5,4.160553731748405E-5,3.893705592660448E-5,2.6145277007679528E-5,1.3925278110776457E-4,8.931380796841937E-5,8.517136867750935E-5,2.226637618909388E-5,4.8118974563611475E-5,1.0099431745509409E-4,3.427678907092467E-5,2.9916129420520934E-5,5.270794250719159E-5,8.692647049179137E-5,2.4427219950355918E-5,3.679326145095082E-5,1.7171036577475515E-4,4.232551236720033E-5,1.5159832614645085E-5,5.376439041377752E-5,3.513298427331872E-5,3.4831931976632674E-5,6.05859631698653E-5,2.7555598626928185E-5,8.099200086937071E-5,0.9982625167244692,1.0223648932838402E-4,1.4279929022856824E-4,3.817982899853276E-5
16,1.0554113304281765E-6,1.9117366558743188E-6,1.6361617770544507E-6,1.5423792024457163E-6,1.0731530595080201E-6,4.330125034895657E-6,3.1101116215432363E-6,2.995646810928126E-6,9.240821140454523E-7,1.8594749132946443E-6,3.420948670890557E-6,1.375276501591366E-6,1.2149680804796932E-6,2.012211008362872E-6,3.044423751199907E-6,1.0075316544968472E-6,1.4660406850750892E-6,4.992199002612327E-6,1.6612330154647484E-6,6.422077318317953E-7,2.046852196674318E-6,1.4062992023456081E-6,1.3954078485041257E-6,2.265990416722685E-6,1.1265455681516543E-6,2.8778081805042762E-6,0.999938230332865,3.453010580215965E-6,4.406913163720477E-6,1.515517356076099E-6
17,-1.4631850613491284E-5,-2.6825784918059522E-5,-2.2872238952437566E-5,-2.153301873879324E-5,-1.4881691381940226E-5,-6.257877154557958E-5,-4.4317008353181085E-5,-4.2626393100665485E-5,-1.278629562079642E-5,-2.607393648692369E-5,-4.892812875399531E-5,-1.9154807356863523E-5,-1.6883124767082422E-5,-2.827391466348546E-5,-4.334632163553229E-5,-1.3958217817526962E-5,-2.04452819434912E-5,-7.266893130410801E-5,-2.3230799547338764E-5,-8.848377010271867E-6,-2.8774008087598532E-5,-1.959553908641185E-5,-1.9440767315292912E-5,-3.194708706321224E-5,-1.563430786438844E-5,-4.0890189310855E-5,1.0008754448219355,-4.94054045522972E-5,-6.374260099687304E-5,-2.1150023146798008E-5
18,1.7500065959447236E-5,3.2544201805247316E-5,2.76158912980477E-5,2.5957817141632546E-5,1.7803817217936197E-5,7.973649768077304E-5,5.5001098386643895E-5,5.278080756860363E-5,1.5261740198917345E-5,3.160306242833423E-5,6.111473584625846E-5,2.3027086284654397E-5,2.0243603592671388E-5,3.436221954641466E-5,5.3724922927363456E-5,1.668196050863719E-5,2.4615216755693557E-5,9.403697054224207E-5,2.8060781037196895E-5,1.0517014621016479E-5,3.499168511912987E-5,2.3568905472048078E-5,2.3378567671033734E-5,3.9005570138817556E-5,1.8719912525036635E-5,5.0512214609548516E-5,0.9989190344776966,6.175245644054755E-5,8.136203344466811E-5,2.548466553509049E-5
19,-4.572414119572583E-5,-4.204671333312491E-5,-3.7952830635490964E-5,-3.4936088088542834E-5,-2.4284453010495452E-5,-8.700694205105774E-5,-1.0132900128513714E-4,-6.351507422841995E-5,-6.0916899000386E-5,-4.084604774651342E-5,-7.095726792811393E-5,-5.5052309024516914E-5,-2.734618833884742E-5,-4.3949221726672994E-5,-1.156280915942334E-4,-2.2872599120405644E-5,-7.063176276595906E-5,-9.818476289590458E-5,-6.980166802647926E-5,-2.0527175619587915E-5,-4.471072949008746E-5,-3.142721064004661E-5,-3.119325347498496E-5,-4.9025316491396E-5,-2.5441047247157225E-5,-6.088383171548526E-5,1.0016050149072513,-7.162940916460846E-5,-8.831917324192538E-5,-6.887569816991463E-5
20,2.0206832491325522E-5,4.65530202108007E-5,3.7261304909325795E-7,3.468407178959697E-7,2.414492041898474E-7,9.699116612583305E-7,3.0594719021562335E-4,6.727281352951292E-7,2.080384424234277E-7,4.1793293501290337E-7,7.68655339333508E-7,3.1029099866080076E-7,2.735126758388695E-7,4.982381900451351E-7,6.850232168995566E-7,2.766942268992283E-7,3.428640856630485E-7,1.6045956756101447E-6,3.7357221109147215E-7,1.4457608188853847E-7,0.999612513018841,3.165269282060422E-7,3.138152757721614E-7,2.3665648299246696E-6,2.534407130763208E-7,6.46057888283746E-7,2.330776424981766E-7,7.750392731629723E-7,9.998616627287522E-7,3.68017180536231E-7
21,-2.254007241314638E-5,4.187100538334795E-7,-1.5151202168879827E-6,-2.7897978555993615E-7,3.305471419230631E-7,1.3179268723182288E-6,-2.071901186546531E-5,2.6644173499116517E-7,-4.024267734228673E-5,5.711535973692925E-7,1.0448989612672678E-6,-2.6491034691082154E-5,3.738150317013248E-7,6.171516798257304E-7,-7.276555883120062E-5,2.934275716659471E-7,-4.190672364930982E-5,1.3523272890780756E-6,-3.776940175811819E-5,-5.422156044180272E-6,1.0002969183171646,4.287407351496836E-7,4.293054170366907E-7,6.948424803844861E-7,3.4690793289777116E-7,8.659203861384007E-7,3.19106597379719E-7,9.032767498410791E-7,1.3400871747230895E-6,-3.918216797504383E-5
22,7.418228406015442E-6,6.352268893271908E-7,1.0222699318845114E-6,5.288861582957108E-5,2.5481184951935023E-7,1.0244253489327895E-6,0.9988924705751637,6.076212133038899E-6,1.3461007090841164E-5,4.4108178537666273E-7,8.097366131379214E-7,2.1446743277412836E-4,2.884933497939441E-7,4.773816911106389E-7,2.3919651855474986E-5,8.76365381840098E-7,1.3622173749068973E-5,1.2303018699668864E-6,1.900457026715019E-4,2.531671098321782E-4,1.9080795549035402E-4,3.683955149914392E-7,3.3118149876141106E-7,5.375582078952416E-7,2.6748373170428523E-7,7.078176029617595E-7,2.459781341587953E-7,8.64979481059879E-7,1.042299920087884E-6,1.3022954620152066E-4
23,1.0763907152296845E-5,6.224168155202384E-7,1.3916752491722745E-6,7.847305267372319E-7,3.064747689168115E-7,1.2308764531735166E-6,0.4126731381057775,1.1502460898634444E-6,1.8810631081968328E-5,5.304228350650149E-7,9.736410867169658E-7,1.270693480498682E-5,3.469950653345346E-7,5.7413173114633E-7,3.459546958955484E-5,2.955179175669745E-7,1.980064317739433E-5,1.4922882472024325E-6,1.7989017745920073E-5,2.755376388304283E-6,0.5871759693518966,4.032003968820776E-7,3.9831381691743E-7,6.460848783020498E-7,3.216947899468848E-7,8.267966528595832E-7,2.958485593646841E-7,1.051867384115083E-6,1.2529401275752517E-6,1.857439899314671E-5
24,5.945990815972299E-5,1.5183928252692966E-4,7.056902871338009E-7,6.539123656256743E-7,4.5504591466765714E-7,1.8318921724908706E-6,0.22443511125112228,1.2698921470813273E-6,3.921158388772972E-7,7.880806768798631E-7,1.4521331084624824E-6,5.857569453201945E-7,5.157100229079011E-7,9.795701783126036E-7,1.294226029371765E-6,5.647997757511111E-7,6.577738237565941E-7,3.457619532633801E-6,7.04396816481813E-7,2.724018998335291E-7,0.7753234958379711,5.969081137362575E-7,5.915610984410859E-7,6.1076609988119465E-6,4.776665581880625E-7,1.219006186342064E-6,4.3926054835663047E-7,1.4635436001346054E-6,1.8997210791099323E-6,7.173745012554096E-7
25,3.04234290210488E-6,4.702629298450228E-4,0.010315100509091462,4.550049702352022E-6,1.7132855514632883E-4,1.2971065247188342E-5,0.001426555113949693,9.035868321414789E-6,2.663845554029247E-6,5.445564057436077E-6,1.0113628628295775E-5,3.990980243595058E-6,3.5505421996744504E-6,6.080810113453209E-6,1.9536280656324465E-5,3.02633565437663E-6,4.252012134876177E-6,1.501688758325902E-5,4.8230920556696635E-6,4.147190697461186E-6,0.9865699072415076,7.222416422817252E-6,4.039354985608471E-6,6.955476305453193E-6,3.2496279853172028E-6,6.333660999339233E-4,2.988867880202374E-6,1.0309408020654861E-5,1.318103245631959E-5,2.5328687071794385E-4
26,4.30617027331932E-5,1.010464851378454E-4,6.678839316157573E-7,6.206597260571114E-7,4.320303416762198E-7,1.7362156096232119E-6,9.241068454953579E-4,1.2041792573399286E-6,3.722658204072564E-7,7.478982252745142E-7,1.3762401134900018E-6,5.555350734598597E-7,4.894801064476319E-7,9.062352141783311E-7,1.2265341338773714E-6,5.109485471328957E-7,6.176983510842478E-7,3.0275462232821703E-6,6.685033597583814E-7,2.586795416729018E-7,0.9989045339272297,5.66479454850413E-7,5.615419043037649E-7,4.829185814367207E-6,4.5349197544298916E-7,1.1562500671914437E-6,4.170503492212601E-7,1.3874269326532834E-6,1.793924526816142E-6,6.671548026921767E-7
27,8.842308213000241E-5,2.9708319337264787E-6,9.691423262598387E-6,4.748666326834514E-6,1.3080766822701535E-6,5.266951571108675E-6,0.8035001692683283,6.12027762749837E-6,1.5559910517719288E-4,2.2652134731313913E-6,4.162929719408161E-6,1.0423409688355041E-4,1.4815713634189157E-6,2.4532346337953976E-6,2.846568067055917E-4,1.2927656372478777E-6,1.63214728771907E-4,6.690470339899997E-6,1.478975520700606E-4,2.220296841134675E-5,0.19530967949770475,1.7285739950886444E-6,1.7004593190015236E-6,2.7603179498499394E-6,1.3731022146295922E-6,3.5617326447392768E-6,1.2626840803634081E-6,4.777529932037872E-6,5.363214647214336E-6,1.529428664636599E-4
28,8.556967225072586E-7,1.5475487008182138E-6,1.3286473657818165E-6,1.2493031184421643E-6,0.9999501138270699,3.4874294114283004E-6,2.5111737251086757E-6,2.4193177968753823E-6,7.494142062844684E-7,1.5051893733459366E-6,2.76038983784373E-6,1.1143242665080849E-6,9.847481442586858E-7,1.628324978507922E-6,2.4584778921584774E-6,8.169549896349572E-7,1.1876512118279885E-6,4.015047215332142E-6,1.3452529487445918E-6,5.211100676686682E-7,1.6564443009972986E-6,1.1393908296001725E-6,1.1305903762099177E-6,1.8327514672076347E-6,9.132411451349282E-7,2.325368321643313E-6,8.399199160949329E-7,2.786077252141617E-6,3.5487027520323167E-6,1.2276845960167845E-6
29,5.547261569073125E-7,1.0034894377594647E-6,8.619466900988823E-7,8.09994110177195E-7,0.9999676453269216,2.262738315310337E-6,1.6288016408286136E-6,1.5691751643107788E-6,4.858092527727465E-7,9.759804585380716E-7,1.7905931389961624E-6,7.224481276724041E-7,6.384134996606431E-7,1.0558649413035716E-6,1.5945963502648738E-6,5.29604260471543E-7,7.700063272959837E-7,2.6055172512056616E-6,8.722308909192558E-7,3.3778574179709365E-7,1.074135295960829E-6,7.387055864438127E-7,7.329977637684595E-7,1.1885011202567185E-6,5.920417349527201E-7,1.5082814837415385E-6,5.44495683416804E-7,1.8072709646698169E-6,2.302539889163471E-6,7.959817995081377E-7
30,4.6007329748192904E-7,8.321619298455359E-7,7.136314144210089E-7,6.717716216195348E-7,0.9999731694597883,1.8763950241684047E-6,1.3507658001796121E-6,1.3013237658129088E-6,4.029178189760303E-7,8.09422565174423E-7,1.4849206858640385E-6,5.991691123058104E-7,5.294776512561958E-7,8.756687111207033E-7,1.3223988977694252E-6,4.3923879368223657E-7,6.386095950809904E-7,2.1605876071332274E-6,7.233844361401901E-7,2.8015404038586567E-7,8.907515689912474E-7,6.126513475041504E-7,6.079180554003069E-7,9.856586498478658E-7,4.910203074011273E-7,1.2506080730222032E-6,4.51588805028698E-7,1.498749400419838E-6,1.9093947291978276E-6,6.601265066294796E-7
31,2.8671349291216265E-7,5.185367730151673E-7,4.458029518043024E-7,4.1858342206505923E-7,0.9999832859163102,1.1682632374731569E-6,8.412910677684078E-7,8.105235755906807E-7,2.511042090739948E-7,5.043084278502597E-7,9.247644555507333E-7,3.7336241969487527E-7,3.299505203987572E-7,5.455590976827338E-7,8.23642553274586E-7,2.7373339552366206E-7,3.9792874489717784E-7,1.3449545514883041E-6,4.507281968147783E-7,1.7461026852580882E-7,5.550141890637221E-7,3.8176050471655676E-7,3.7881199042694543E-7,6.140405444545517E-7,3.059931278301208E-7,7.791691907226888E-7,2.814276132339716E-7,9.333681416150524E-7,1.1887835027821522E-6,4.1135352361328617E-7
32,5.646873125630537E-7,1.0210414786300965E-6,8.757817495196567E-7,8.243633931467408E-7,0.9999670902521323,2.3000859461241253E-6,1.6565631394717683E-6,1.5959999878474858E-6,4.94561322091335E-7,9.93156694784044E-7,1.8208662760290857E-6,7.353180929089764E-7,6.498320215231809E-7,1.074375355253844E-6,1.6218165421009246E-6,5.391256031756957E-7,7.83692397964169E-7,2.647763568322839E-6,8.876581390471302E-7,3.439135372800144E-7,1.0928703412648988E-6,7.518546531515725E-7,7.460490948788859E-7,1.2092028043600913E-6,6.026541912764019E-7,1.5338859812873175E-6,5.542778644047494E-7,1.8378003985068634E-6,2.3404666047325626E-6,8.100833762754044E-7
33,2.5869236331897746E-7,4.6775969417747924E-7,4.0216606574447306E-7,3.7762896166303713E-7,0.9999849256309159,1.0532401569505964E-6,7.586863651242421E-7,7.309603571391072E-7,2.2657060734999947E-7,4.5493103456803343E-7,8.339002687899838E-7,3.368462944670828E-7,2.9769200826336657E-7,4.921243053026108E-7,7.427826349379663E-7,2.4698376162708E-7,3.59001909622438E-7,1.2123400799127892E-6,4.0661675847297755E-7,1.575613330421976E-7,5.006485304647558E-7,3.4442037950135034E-7,3.4176118078070455E-7,5.538637723891682E-7,2.7608290518873426E-7,7.027022882427297E-7,2.5392430776317334E-7,8.416519911646686E-7,1.0717200497867325E-6,3.7110871783229505E-7
